# Source VNA	Temp 100.0 mK	PDUT -83.0 dBm
# BW 1000 Hz	Points 20001
# LER1942
# PVNA -40 dB	RTAtt -1.0 dB	OutAtt -42 dB
# LNA 35 dB	RTA None dB
# Rigol 	ch 3	0.027 W	2.08 V	0.013 A
# BBCON not used
#
        Freq(Hz)	          I(S21)	          Q(S21)
1.940854000e+09	7.055425290e-02	2.332052940e-01
1.940854150e+09	7.344902780e-02	2.344630081e-01
1.940854300e+09	7.115619035e-02	2.327112686e-01
1.940854450e+09	7.172496212e-02	2.349102647e-01
1.940854600e+09	7.402345433e-02	2.327377553e-01
1.940854750e+09	7.189163693e-02	2.339750843e-01
1.940854900e+09	7.239301615e-02	2.324963485e-01
1.940855050e+09	7.354782146e-02	2.327182363e-01
1.940855200e+09	7.330232894e-02	2.346207034e-01
1.940855350e+09	7.240436486e-02	2.347284244e-01
1.940855500e+09	7.128930273e-02	2.338729463e-01
1.940855650e+09	7.230082026e-02	2.347143201e-01
1.940855800e+09	7.259717566e-02	2.330012253e-01
1.940855950e+09	7.271445661e-02	2.337750194e-01
1.940856100e+09	7.286642654e-02	2.321188330e-01
1.940856250e+09	7.204841581e-02	2.321865711e-01
1.940856400e+09	7.234606980e-02	2.341316744e-01
1.940856550e+09	7.451603420e-02	2.339669269e-01
1.940856700e+09	7.294782212e-02	2.316154836e-01
1.940856850e+09	7.288422045e-02	2.337219890e-01
1.940857000e+09	7.167550810e-02	2.331118356e-01
1.940857150e+09	7.133227283e-02	2.353711905e-01
1.940857300e+09	7.254285507e-02	2.334292803e-01
1.940857450e+09	7.436652047e-02	2.328338415e-01
1.940857600e+09	7.434342071e-02	2.357825145e-01
1.940857750e+09	7.338535215e-02	2.350147678e-01
1.940857900e+09	7.150740647e-02	2.334273437e-01
1.940858050e+09	7.188884172e-02	2.349193647e-01
1.940858200e+09	7.248023239e-02	2.339025824e-01
1.940858350e+09	7.439752220e-02	2.347434553e-01
1.940858500e+09	7.413679290e-02	2.315773392e-01
1.940858650e+09	7.379108836e-02	2.326621097e-01
1.940858800e+09	7.386992694e-02	2.335397190e-01
1.940858950e+09	7.366252800e-02	2.326065304e-01
1.940859100e+09	7.329390330e-02	2.339930474e-01
1.940859250e+09	7.198969740e-02	2.339345841e-01
1.940859400e+09	7.336958023e-02	2.326372970e-01
1.940859550e+09	7.290824209e-02	2.329295823e-01
1.940859700e+09	7.535404321e-02	2.336450185e-01
1.940859850e+09	7.241912720e-02	2.347417234e-01
1.940860000e+09	7.365065076e-02	2.337662691e-01
1.940860150e+09	7.231809785e-02	2.351280387e-01
1.940860300e+09	7.343200082e-02	2.336885964e-01
1.940860450e+09	7.387003032e-02	2.336381682e-01
1.940860600e+09	7.141339863e-02	2.320300076e-01
1.940860750e+09	7.365087106e-02	2.335184501e-01
1.940860900e+09	7.353983417e-02	2.341950329e-01
1.940861050e+09	7.314523044e-02	2.334245989e-01
1.940861200e+09	7.241280097e-02	2.325284532e-01
1.940861350e+09	7.309861818e-02	2.328815557e-01
1.940861500e+09	7.382649399e-02	2.334488348e-01
1.940861650e+09	7.259223390e-02	2.354391938e-01
1.940861800e+09	7.219005102e-02	2.335791724e-01
1.940861950e+09	7.374378202e-02	2.329098935e-01
1.940862100e+09	7.284959562e-02	2.325254283e-01
1.940862250e+09	7.373585650e-02	2.345763382e-01
1.940862400e+09	7.526115862e-02	2.354292801e-01
1.940862550e+09	7.246241491e-02	2.335832440e-01
1.940862700e+09	7.280141822e-02	2.331773796e-01
1.940862850e+09	7.382764140e-02	2.351752948e-01
1.940863000e+09	7.476574015e-02	2.335110793e-01
1.940863150e+09	7.506676926e-02	2.332121490e-01
1.940863300e+09	7.299253912e-02	2.345256508e-01
1.940863450e+09	7.354118662e-02	2.320735267e-01
1.940863600e+09	7.361054470e-02	2.343470861e-01
1.940863750e+09	7.219754653e-02	2.340882503e-01
1.940863900e+09	7.373060501e-02	2.338761704e-01
1.940864050e+09	7.428443943e-02	2.325156975e-01
1.940864200e+09	7.356387139e-02	2.329066867e-01
1.940864350e+09	7.293462906e-02	2.337218652e-01
1.940864500e+09	7.300113619e-02	2.352302018e-01
1.940864650e+09	7.446176895e-02	2.332405642e-01
1.940864800e+09	7.112615221e-02	2.333334040e-01
1.940864950e+09	7.363456632e-02	2.331176146e-01
1.940865100e+09	7.255623758e-02	2.336458294e-01
1.940865250e+09	7.255017056e-02	2.335105250e-01
1.940865400e+09	7.400365983e-02	2.325232665e-01
1.940865550e+09	7.383328252e-02	2.329864716e-01
1.940865700e+09	7.384640125e-02	2.337001115e-01
1.940865850e+09	7.313135959e-02	2.343647854e-01
1.940866000e+09	7.438951003e-02	2.346163486e-01
1.940866150e+09	7.397049526e-02	2.334332220e-01
1.940866300e+09	7.464602905e-02	2.332460042e-01
1.940866450e+09	7.437786281e-02	2.341786549e-01
1.940866600e+09	7.319489386e-02	2.341922668e-01
1.940866750e+09	7.363438987e-02	2.328775453e-01
1.940866900e+09	7.317240942e-02	2.339592222e-01
1.940867050e+09	7.297774528e-02	2.332149227e-01
1.940867200e+09	7.263133002e-02	2.327718053e-01
1.940867350e+09	7.456910939e-02	2.340892010e-01
1.940867500e+09	7.345789296e-02	2.337580507e-01
1.940867650e+09	7.443259910e-02	2.335064986e-01
1.940867800e+09	7.518203756e-02	2.335423618e-01
1.940867950e+09	7.441578808e-02	2.334275148e-01
1.940868100e+09	7.307914777e-02	2.342613304e-01
1.940868250e+09	7.378371865e-02	2.313984398e-01
1.940868400e+09	7.380547261e-02	2.346494961e-01
1.940868550e+09	7.515425691e-02	2.361731604e-01
1.940868700e+09	7.479738840e-02	2.331453944e-01
1.940868850e+09	7.138186901e-02	2.311457842e-01
1.940869000e+09	7.298091964e-02	2.338452686e-01
1.940869150e+09	7.286912402e-02	2.311499610e-01
1.940869300e+09	7.533242437e-02	2.337753168e-01
1.940869450e+09	7.273939035e-02	2.332013975e-01
1.940869600e+09	7.509935151e-02	2.315999914e-01
1.940869750e+09	7.367661794e-02	2.339007172e-01
1.940869900e+09	7.378628336e-02	2.344170388e-01
1.940870050e+09	7.413308906e-02	2.347553311e-01
1.940870200e+09	7.539754634e-02	2.324418439e-01
1.940870350e+09	7.431826492e-02	2.341767722e-01
1.940870500e+09	7.548485654e-02	2.343615376e-01
1.940870650e+09	7.600733376e-02	2.338148817e-01
1.940870800e+09	7.501431549e-02	2.325404973e-01
1.940870950e+09	7.458899062e-02	2.329739743e-01
1.940871100e+09	7.572274539e-02	2.340946864e-01
1.940871250e+09	7.515157492e-02	2.344694854e-01
1.940871400e+09	7.316686717e-02	2.335313418e-01
1.940871550e+09	7.314072510e-02	2.312895045e-01
1.940871700e+09	7.531526640e-02	2.332506565e-01
1.940871850e+09	7.500040826e-02	2.318066431e-01
1.940872000e+09	7.429709458e-02	2.340658779e-01
1.940872150e+09	7.458972556e-02	2.321109700e-01
1.940872300e+09	7.346567123e-02	2.317877048e-01
1.940872450e+09	7.601862393e-02	2.354906037e-01
1.940872600e+09	7.288432793e-02	2.329961840e-01
1.940872750e+09	7.507337222e-02	2.322645172e-01
1.940872900e+09	7.593034641e-02	2.337463179e-01
1.940873050e+09	7.539246028e-02	2.351473369e-01
1.940873200e+09	7.538802326e-02	2.334292388e-01
1.940873350e+09	7.462672209e-02	2.326550958e-01
1.940873500e+09	7.480869601e-02	2.339297314e-01
1.940873650e+09	7.504745946e-02	2.328112295e-01
1.940873800e+09	7.485979912e-02	2.336687190e-01
1.940873950e+09	7.506915156e-02	2.327397512e-01
1.940874100e+09	7.489626135e-02	2.330653742e-01
1.940874250e+09	7.616533346e-02	2.315773556e-01
1.940874400e+09	7.400278073e-02	2.340324983e-01
1.940874550e+09	7.477095090e-02	2.324193633e-01
1.940874700e+09	7.735887074e-02	2.324467339e-01
1.940874850e+09	7.308743105e-02	2.342706828e-01
1.940875000e+09	7.584135486e-02	2.336830293e-01
1.940875150e+09	7.420106790e-02	2.333631332e-01
1.940875300e+09	7.586348705e-02	2.333326698e-01
1.940875450e+09	7.578510951e-02	2.326695145e-01
1.940875600e+09	7.594582500e-02	2.326535151e-01
1.940875750e+09	7.324585440e-02	2.319798808e-01
1.940875900e+09	7.469831527e-02	2.328081599e-01
1.940876050e+09	7.529213863e-02	2.343327515e-01
1.940876200e+09	7.645158485e-02	2.322034975e-01
1.940876350e+09	7.447637801e-02	2.329502234e-01
1.940876500e+09	7.405414819e-02	2.346542867e-01
1.940876650e+09	7.440296423e-02	2.329810722e-01
1.940876800e+09	7.491195983e-02	2.333896295e-01
1.940876950e+09	7.452088273e-02	2.321455944e-01
1.940877100e+09	7.771212063e-02	2.305822415e-01
1.940877250e+09	7.413246286e-02	2.328439944e-01
1.940877400e+09	7.623347781e-02	2.331961970e-01
1.940877550e+09	7.562067965e-02	2.329472837e-01
1.940877700e+09	7.312061438e-02	2.304566028e-01
1.940877850e+09	7.497111170e-02	2.315380623e-01
1.940878000e+09	7.502706813e-02	2.327595868e-01
1.940878150e+09	7.662928112e-02	2.328127423e-01
1.940878300e+09	7.485094078e-02	2.319509104e-01
1.940878450e+09	7.437226121e-02	2.327281452e-01
1.940878600e+09	7.518700383e-02	2.318628230e-01
1.940878750e+09	7.425176166e-02	2.349708030e-01
1.940878900e+09	7.582091967e-02	2.313618430e-01
1.940879050e+09	7.392542856e-02	2.339291394e-01
1.940879200e+09	7.635289273e-02	2.318250878e-01
1.940879350e+09	7.530740070e-02	2.337664997e-01
1.940879500e+09	7.509363483e-02	2.334053231e-01
1.940879650e+09	7.606385148e-02	2.343150496e-01
1.940879800e+09	7.563107098e-02	2.330546901e-01
1.940879950e+09	7.557680739e-02	2.314921442e-01
1.940880100e+09	7.568692477e-02	2.331093518e-01
1.940880250e+09	7.549090481e-02	2.328227476e-01
1.940880400e+09	7.644114624e-02	2.333008698e-01
1.940880550e+09	7.567518087e-02	2.326402757e-01
1.940880700e+09	7.544288276e-02	2.335227243e-01
1.940880850e+09	7.644850073e-02	2.301195988e-01
1.940881000e+09	7.452605381e-02	2.330694908e-01
1.940881150e+09	7.514962214e-02	2.320740328e-01
1.940881300e+09	7.550160846e-02	2.314514655e-01
1.940881450e+09	7.327747325e-02	2.324229044e-01
1.940881600e+09	7.575170387e-02	2.335508974e-01
1.940881750e+09	7.488871736e-02	2.335403269e-01
1.940881900e+09	7.540858915e-02	2.342563936e-01
1.940882050e+09	7.547926825e-02	2.337448640e-01
1.940882200e+09	7.643393979e-02	2.331068185e-01
1.940882350e+09	7.657174850e-02	2.322142733e-01
1.940882500e+09	7.560901330e-02	2.329023447e-01
1.940882650e+09	7.688943139e-02	2.322344857e-01
1.940882800e+09	7.633770234e-02	2.328608595e-01
1.940882950e+09	7.429591516e-02	2.333789876e-01
1.940883100e+09	7.733357630e-02	2.333437192e-01
1.940883250e+09	7.499922531e-02	2.336695458e-01
1.940883400e+09	7.576133484e-02	2.326596536e-01
1.940883550e+09	7.552179303e-02	2.328190511e-01
1.940883700e+09	7.646745215e-02	2.327720335e-01
1.940883850e+09	7.554411472e-02	2.326407213e-01
1.940884000e+09	7.620731127e-02	2.318119429e-01
1.940884150e+09	7.602282809e-02	2.320960271e-01
1.940884300e+09	7.599878451e-02	2.343001081e-01
1.940884450e+09	7.597667894e-02	2.316440105e-01
1.940884600e+09	7.628161031e-02	2.329878984e-01
1.940884750e+09	7.685039468e-02	2.320941604e-01
1.940884900e+09	7.642273464e-02	2.332400877e-01
1.940885050e+09	7.594399857e-02	2.311188036e-01
1.940885200e+09	7.767504524e-02	2.322529725e-01
1.940885350e+09	7.581432485e-02	2.322639034e-01
1.940885500e+09	7.480960220e-02	2.329942301e-01
1.940885650e+09	7.616639603e-02	2.336764653e-01
1.940885800e+09	7.417137403e-02	2.325042179e-01
1.940885950e+09	7.681524480e-02	2.320983295e-01
1.940886100e+09	7.457997999e-02	2.329996427e-01
1.940886250e+09	7.827018115e-02	2.327947473e-01
1.940886400e+09	7.663394776e-02	2.321922349e-01
1.940886550e+09	7.689498567e-02	2.335982936e-01
1.940886700e+09	7.712138530e-02	2.330511551e-01
1.940886850e+09	7.402493654e-02	2.325981177e-01
1.940887000e+09	7.593810755e-02	2.318160313e-01
1.940887150e+09	7.486197855e-02	2.309731352e-01
1.940887300e+09	7.646604964e-02	2.329395643e-01
1.940887450e+09	7.668250401e-02	2.308240911e-01
1.940887600e+09	7.491622690e-02	2.326533303e-01
1.940887750e+09	7.538030916e-02	2.321400555e-01
1.940887900e+09	7.792074005e-02	2.330548783e-01
1.940888050e+09	7.583045130e-02	2.306329381e-01
1.940888200e+09	7.635409756e-02	2.334843079e-01
1.940888350e+09	7.710567706e-02	2.321143341e-01
1.940888500e+09	7.675536828e-02	2.335660231e-01
1.940888650e+09	7.555501680e-02	2.302087824e-01
1.940888800e+09	7.586067910e-02	2.328699344e-01
1.940888950e+09	7.685790759e-02	2.320384573e-01
1.940889100e+09	7.646919038e-02	2.317058802e-01
1.940889250e+09	7.751394405e-02	2.326898898e-01
1.940889400e+09	7.617622902e-02	2.326550137e-01
1.940889550e+09	7.737157955e-02	2.323547003e-01
1.940889700e+09	7.591223135e-02	2.307447593e-01
1.940889850e+09	7.573559575e-02	2.316253324e-01
1.940890000e+09	7.636050329e-02	2.344186148e-01
1.940890150e+09	7.605472025e-02	2.314428361e-01
1.940890300e+09	7.679919566e-02	2.320179576e-01
1.940890450e+09	7.732351083e-02	2.319495118e-01
1.940890600e+09	7.869768366e-02	2.320806669e-01
1.940890750e+09	7.702072463e-02	2.322317342e-01
1.940890900e+09	7.784115481e-02	2.326638167e-01
1.940891050e+09	7.775504290e-02	2.328721509e-01
1.940891200e+09	7.794733257e-02	2.314366149e-01
1.940891350e+09	7.685675479e-02	2.323696112e-01
1.940891500e+09	7.691604852e-02	2.327202219e-01
1.940891650e+09	7.744751559e-02	2.304014315e-01
1.940891800e+09	7.656974427e-02	2.325905387e-01
1.940891950e+09	7.656657657e-02	2.300661769e-01
1.940892100e+09	7.661272587e-02	2.309313511e-01
1.940892250e+09	7.693955810e-02	2.338216141e-01
1.940892400e+09	7.821872489e-02	2.317581821e-01
1.940892550e+09	7.668909893e-02	2.296569484e-01
1.940892700e+09	7.743340989e-02	2.328934573e-01
1.940892850e+09	7.587019393e-02	2.326529624e-01
1.940893000e+09	7.753026465e-02	2.315175485e-01
1.940893150e+09	7.570685120e-02	2.302161075e-01
1.940893300e+09	7.683613059e-02	2.313858713e-01
1.940893450e+09	7.678606502e-02	2.325592301e-01
1.940893600e+09	7.644124547e-02	2.307999094e-01
1.940893750e+09	7.638027833e-02	2.320337457e-01
1.940893900e+09	7.749053178e-02	2.317572397e-01
1.940894050e+09	7.679463505e-02	2.320751490e-01
1.940894200e+09	7.764073073e-02	2.323164312e-01
1.940894350e+09	7.612970863e-02	2.305752571e-01
1.940894500e+09	7.555021333e-02	2.329966422e-01
1.940894650e+09	7.701451735e-02	2.325273775e-01
1.940894800e+09	7.656388977e-02	2.325771461e-01
1.940894950e+09	7.707217915e-02	2.318740770e-01
1.940895100e+09	7.716523134e-02	2.325473129e-01
1.940895250e+09	7.618845847e-02	2.328868336e-01
1.940895400e+09	7.772612448e-02	2.320087546e-01
1.940895550e+09	7.733798530e-02	2.307585490e-01
1.940895700e+09	7.732709995e-02	2.325114864e-01
1.940895850e+09	7.548120531e-02	2.316298065e-01
1.940896000e+09	7.845124270e-02	2.302992686e-01
1.940896150e+09	7.661564723e-02	2.318155567e-01
1.940896300e+09	7.646759277e-02	2.333310481e-01
1.940896450e+09	7.720514705e-02	2.319760980e-01
1.940896600e+09	7.805838265e-02	2.318967653e-01
1.940896750e+09	7.584393485e-02	2.309351959e-01
1.940896900e+09	7.646440037e-02	2.332280147e-01
1.940897050e+09	7.592030349e-02	2.324161922e-01
1.940897200e+09	7.654865158e-02	2.303679709e-01
1.940897350e+09	7.888617152e-02	2.328702157e-01
1.940897500e+09	7.697299624e-02	2.335737360e-01
1.940897650e+09	7.763122800e-02	2.325692246e-01
1.940897800e+09	7.755832899e-02	2.319462406e-01
1.940897950e+09	7.618572656e-02	2.317907995e-01
1.940898100e+09	7.820267272e-02	2.320488828e-01
1.940898250e+09	7.745331433e-02	2.314070462e-01
1.940898400e+09	7.776349780e-02	2.294504063e-01
1.940898550e+09	7.863388938e-02	2.319706901e-01
1.940898700e+09	7.824463396e-02	2.296955636e-01
1.940898850e+09	7.673279864e-02	2.327190866e-01
1.940899000e+09	7.677536524e-02	2.322755184e-01
1.940899150e+09	7.903211485e-02	2.312199645e-01
1.940899300e+09	7.840276334e-02	2.299977197e-01
1.940899450e+09	7.666659255e-02	2.331216780e-01
1.940899600e+09	7.672879319e-02	2.319046584e-01
1.940899750e+09	7.786206878e-02	2.297794975e-01
1.940899900e+09	7.621178695e-02	2.312546544e-01
1.940900050e+09	7.721513750e-02	2.320736921e-01
1.940900200e+09	7.816525803e-02	2.332440573e-01
1.940900350e+09	7.797278275e-02	2.305967659e-01
1.940900500e+09	7.740944931e-02	2.322354414e-01
1.940900650e+09	7.731008440e-02	2.303641528e-01
1.940900800e+09	7.789029244e-02	2.332006343e-01
1.940900950e+09	7.912285492e-02	2.330482405e-01
1.940901100e+09	7.685889750e-02	2.319253931e-01
1.940901250e+09	8.004739905e-02	2.307871996e-01
1.940901400e+09	7.727053333e-02	2.324100964e-01
1.940901550e+09	7.768605523e-02	2.314340462e-01
1.940901700e+09	7.828352039e-02	2.312449170e-01
1.940901850e+09	7.754280953e-02	2.322940937e-01
1.940902000e+09	7.680721259e-02	2.314696795e-01
1.940902150e+09	7.631465251e-02	2.323984594e-01
1.940902300e+09	7.691526431e-02	2.307417224e-01
1.940902450e+09	7.672210403e-02	2.326320231e-01
1.940902600e+09	7.654631719e-02	2.305362244e-01
1.940902750e+09	7.635843475e-02	2.301580580e-01
1.940902900e+09	7.806353719e-02	2.310429733e-01
1.940903050e+09	7.715353094e-02	2.314980978e-01
1.940903200e+09	7.890487178e-02	2.307137238e-01
1.940903350e+09	7.910577684e-02	2.317285155e-01
1.940903500e+09	7.851952079e-02	2.323358091e-01
1.940903650e+09	7.840956839e-02	2.299434261e-01
1.940903800e+09	7.825977738e-02	2.312749477e-01
1.940903950e+09	7.951181885e-02	2.309296754e-01
1.940904100e+09	7.887867820e-02	2.304512992e-01
1.940904250e+09	7.632026838e-02	2.288562721e-01
1.940904400e+09	7.683870726e-02	2.328194052e-01
1.940904550e+09	7.824589971e-02	2.321512118e-01
1.940904700e+09	7.759938971e-02	2.304665616e-01
1.940904850e+09	7.980831698e-02	2.306461487e-01
1.940905000e+09	7.808196576e-02	2.300371106e-01
1.940905150e+09	7.775420215e-02	2.308424810e-01
1.940905300e+09	7.817529531e-02	2.299008359e-01
1.940905450e+09	7.834134346e-02	2.326794695e-01
1.940905600e+09	7.885408201e-02	2.299448809e-01
1.940905750e+09	7.818568103e-02	2.321729712e-01
1.940905900e+09	7.652786032e-02	2.303269435e-01
1.940906050e+09	7.616428663e-02	2.297926820e-01
1.940906200e+09	7.862668417e-02	2.326607095e-01
1.940906350e+09	7.816899684e-02	2.330947807e-01
1.940906500e+09	7.780653326e-02	2.300926027e-01
1.940906650e+09	7.619806151e-02	2.311357916e-01
1.940906800e+09	7.799795689e-02	2.303763207e-01
1.940906950e+09	7.837180023e-02	2.314544473e-01
1.940907100e+09	7.879063151e-02	2.291438336e-01
1.940907250e+09	7.726163741e-02	2.323459108e-01
1.940907400e+09	7.947275962e-02	2.310164109e-01
1.940907550e+09	7.862887215e-02	2.315104619e-01
1.940907700e+09	7.722965701e-02	2.329349425e-01
1.940907850e+09	7.858104781e-02	2.309755431e-01
1.940908000e+09	7.784068545e-02	2.293172152e-01
1.940908150e+09	7.748124253e-02	2.310657021e-01
1.940908300e+09	7.994469065e-02	2.324509572e-01
1.940908450e+09	7.665451153e-02	2.304611312e-01
1.940908600e+09	7.902525095e-02	2.315115982e-01
1.940908750e+09	7.747834007e-02	2.321587888e-01
1.940908900e+09	8.003381988e-02	2.313953031e-01
1.940909050e+09	7.821147429e-02	2.322981457e-01
1.940909200e+09	7.914136198e-02	2.323471904e-01
1.940909350e+09	7.884141350e-02	2.325066129e-01
1.940909500e+09	8.026200096e-02	2.311886878e-01
1.940909650e+09	7.727525716e-02	2.302911282e-01
1.940909800e+09	8.091715017e-02	2.307137897e-01
1.940909950e+09	7.671268505e-02	2.303612985e-01
1.940910100e+09	7.677407476e-02	2.295102106e-01
1.940910250e+09	7.875096352e-02	2.310553459e-01
1.940910400e+09	8.032419306e-02	2.324890768e-01
1.940910550e+09	7.913281870e-02	2.316457893e-01
1.940910700e+09	7.906616032e-02	2.309131078e-01
1.940910850e+09	7.947393325e-02	2.319217576e-01
1.940911000e+09	7.895444419e-02	2.307187839e-01
1.940911150e+09	7.553833814e-02	2.315642120e-01
1.940911300e+09	7.748257234e-02	2.302705690e-01
1.940911450e+09	7.956201731e-02	2.310018137e-01
1.940911600e+09	7.881734303e-02	2.327831528e-01
1.940911750e+09	7.913899859e-02	2.292554018e-01
1.940911900e+09	7.953866004e-02	2.311067500e-01
1.940912050e+09	7.760851353e-02	2.319460336e-01
1.940912200e+09	7.991172216e-02	2.303203898e-01
1.940912350e+09	7.768086321e-02	2.325003667e-01
1.940912500e+09	7.898664368e-02	2.286394078e-01
1.940912650e+09	7.815576544e-02	2.298045337e-01
1.940912800e+09	8.064779607e-02	2.308690676e-01
1.940912950e+09	7.858493579e-02	2.313034832e-01
1.940913100e+09	8.039136306e-02	2.298864457e-01
1.940913250e+09	7.750225469e-02	2.308191279e-01
1.940913400e+09	8.037763508e-02	2.295790559e-01
1.940913550e+09	7.946660823e-02	2.296684875e-01
1.940913700e+09	8.018119194e-02	2.290889077e-01
1.940913850e+09	7.935214778e-02	2.315144060e-01
1.940914000e+09	7.914072207e-02	2.293370179e-01
1.940914150e+09	7.833230835e-02	2.309442012e-01
1.940914300e+09	7.848095687e-02	2.303989924e-01
1.940914450e+09	7.881682620e-02	2.304803209e-01
1.940914600e+09	8.032859108e-02	2.319329662e-01
1.940914750e+09	7.732971023e-02	2.290729185e-01
1.940914900e+09	7.788780868e-02	2.312144910e-01
1.940915050e+09	8.037128143e-02	2.295030948e-01
1.940915200e+09	7.897728631e-02	2.285620833e-01
1.940915350e+09	7.709854564e-02	2.299818703e-01
1.940915500e+09	7.909269127e-02	2.300041240e-01
1.940915650e+09	7.779030719e-02	2.314846742e-01
1.940915800e+09	7.773705332e-02	2.313723959e-01
1.940915950e+09	8.019987100e-02	2.323371831e-01
1.940916100e+09	8.016584398e-02	2.332786154e-01
1.940916250e+09	7.902724794e-02	2.298223599e-01
1.940916400e+09	7.778061689e-02	2.308108465e-01
1.940916550e+09	7.930144161e-02	2.313199554e-01
1.940916700e+09	7.917364344e-02	2.314906306e-01
1.940916850e+09	8.035102669e-02	2.315218032e-01
1.940917000e+09	7.783939674e-02	2.315322028e-01
1.940917150e+09	7.889776389e-02	2.305635396e-01
1.940917300e+09	7.966891731e-02	2.309947633e-01
1.940917450e+09	7.915386320e-02	2.299465092e-01
1.940917600e+09	7.964893276e-02	2.303636308e-01
1.940917750e+09	8.007507074e-02	2.321918009e-01
